,Unnamed: 0,Unnamed: 0.1,max_leaf_nodes,max_depth,test_score,train_score,train_minus_test
1559,1107,7471,23,10,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1570,1118,5344,23,11,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1560,1109,5351,23,18,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1561,1120,5341,23,8,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1562,1110,5342,23,9,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1563,1111,5350,23,17,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1565,1113,5348,23,15,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1566,1114,5347,23,14,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1567,1115,8099,23,18,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1568,1116,5346,23,13,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1569,1117,5345,23,12,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1593,1094,7479,23,18,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1620,1143,5147,23,17,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1595,1121,8355,23,19,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1629,1130,4467,23,16,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1548,1168,5242,23,11,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1621,1142,5148,23,18,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1622,1123,3657,23,7,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1623,1124,4461,23,10,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1624,1125,4462,23,11,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1625,1126,4463,23,12,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1626,1127,4464,23,13,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1627,1128,4465,23,14,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1628,1129,4466,23,15,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1630,1131,2645,23,9,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1618,1145,5145,23,15,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1631,1132,2646,23,10,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1632,1133,2647,23,11,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1633,1134,2648,23,12,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1634,1135,3018,23,12,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1635,1136,3017,23,11,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1636,1137,3016,23,10,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1637,1138,3015,23,9,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1638,1139,3014,23,8,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1639,1140,3013,23,7,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1619,1144,5146,23,16,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1617,1165,5245,23,14,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1596,1166,5244,23,13,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1606,1154,8094,23,13,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1597,1155,8093,23,12,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1598,1146,5144,23,14,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1599,1147,4460,23,9,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1600,1148,4459,23,8,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1601,1149,4458,23,7,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1602,1150,5249,23,18,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1603,1151,8097,23,16,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1604,1152,8096,23,15,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1605,1153,8095,23,14,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1607,1156,8092,23,11,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1616,1164,5246,23,15,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1608,1122,8098,23,17,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1609,1157,8091,23,10,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1641,1261,5559,23,19,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1610,1158,8090,23,9,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1611,1159,8089,23,8,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1612,1160,5250,23,19,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1613,1161,5248,23,17,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1614,1162,8088,23,7,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1615,1163,5247,23,16,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1549,1167,5243,23,12,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1521,1258,4183,23,8,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1547,1169,5241,23,10,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1487,1177,5655,23,10,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1478,1262,5558,23,18,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1479,1179,5653,23,8,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1480,1170,5240,23,9,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1481,1171,5239,23,8,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1482,1172,5238,23,7,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1483,1173,3658,23,8,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1484,1174,5444,23,8,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1485,1175,8100,23,19,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1486,1176,5443,23,7,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1488,1178,5654,23,9,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1499,1189,3579,23,13,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1489,1180,5652,23,7,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1490,1190,3580,23,14,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1491,1181,3574,23,8,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1492,1182,2435,23,9,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1493,1183,2434,23,8,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1494,1184,2433,23,7,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1495,1185,3575,23,9,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1496,1186,3576,23,10,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1497,1187,3577,23,11,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1477,1191,3581,23,15,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1476,1193,7229,23,9,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1475,1213,3098,23,15,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1474,1212,3099,23,16,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1455,1203,3097,23,14,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1456,1194,7230,23,10,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1457,1195,7231,23,11,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1458,1196,8354,23,18,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1459,1197,7233,23,13,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1460,1198,7234,23,14,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1461,1199,7235,23,15,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1462,1200,5656,23,11,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1463,1201,5657,23,12,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1464,1202,5658,23,13,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1465,1204,2717,23,9,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1466,1192,7228,23,8,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1467,1205,2716,23,8,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1468,1206,2715,23,7,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1469,1207,4188,23,13,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1470,1208,4187,23,12,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1471,1209,4186,23,11,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1472,1210,3101,23,18,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1473,1211,3100,23,17,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1498,1188,3578,23,12,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1500,1214,3096,23,13,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1546,1236,7356,23,16,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1535,1225,5660,23,15,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1526,1238,7358,23,18,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1527,1237,7357,23,17,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1528,1218,3093,23,10,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1529,1219,3092,23,9,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1530,1220,7227,23,7,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1531,1221,5664,23,19,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1532,1222,5663,23,18,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1533,1223,5662,23,17,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1534,1224,5661,23,16,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1536,1226,7236,23,16,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1501,1215,5659,23,14,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1537,1227,7237,23,17,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1538,1228,7238,23,18,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1539,1229,5455,23,19,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1540,1230,7350,23,10,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1541,1231,7351,23,11,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1542,1232,7352,23,12,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1543,1233,7353,23,13,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1544,1234,7354,23,14,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1545,1235,7355,23,15,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1525,1239,7359,23,19,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1524,1240,5454,23,18,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1523,1260,3090,23,7,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1522,1259,3091,23,8,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1502,1216,3095,23,12,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1503,1250,5445,23,9,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1504,1241,7348,23,8,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1505,1242,5453,23,17,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1506,1243,5452,23,16,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1507,1244,5451,23,15,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1508,1245,5450,23,14,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1509,1246,5449,23,13,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1510,1451,2944,23,14,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1511,1248,5447,23,11,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1512,1249,5446,23,10,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1513,1251,5142,23,12,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1514,1217,3094,23,11,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1515,1252,7349,23,9,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1516,1253,7347,23,7,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1517,1254,7239,23,19,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1518,1255,5554,23,14,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1519,1256,4185,23,10,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1520,1257,4184,23,9,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1640,1141,5149,23,19,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1814,1316,3836,23,15,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1642,1247,5448,23,12,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1772,1273,5547,23,7,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1763,1284,4749,23,13,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1764,1265,5555,23,15,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1765,1266,5553,23,13,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1766,1267,4182,23,7,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1767,1268,5552,23,12,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1768,1269,5551,23,11,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1769,1270,5550,23,10,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1770,1271,5549,23,9,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1771,1272,5548,23,8,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1773,1274,3582,23,16,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1761,1286,4747,23,11,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1774,1275,3583,23,17,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1775,1276,3584,23,18,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1776,1277,3585,23,19,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1777,1278,5143,23,13,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1778,1279,5138,23,8,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1779,1280,5141,23,11,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1780,1281,7969,23,14,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1781,1282,4751,23,15,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1782,1283,4750,23,14,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1762,1285,4748,23,12,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1760,1287,4746,23,10,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1737,1373,3921,23,13,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1748,1297,7846,23,16,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1739,1298,7847,23,17,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1740,1288,4745,23,9,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1741,1289,4744,23,8,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1742,1290,4743,23,7,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1743,1291,7840,23,10,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1744,1292,7841,23,11,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1745,1293,7842,23,12,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1746,1356,4552,23,7,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1747,1295,7844,23,14,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1749,1299,7848,23,18,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1759,1308,3839,23,18,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1750,1310,3830,23,9,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1751,1300,3927,23,19,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1752,1301,3926,23,18,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1753,1302,7849,23,19,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1754,1303,7972,23,17,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1755,1304,7971,23,16,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1756,1305,4752,23,16,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1757,1306,4753,23,17,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1758,1307,4754,23,18,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1783,1309,3829,23,8,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1784,1294,7843,23,13,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1785,1311,3831,23,10,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1819,1321,2941,23,11,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1810,1322,2940,23,10,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1811,1332,7968,23,13,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1812,1313,3833,23,12,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1813,1314,3834,23,13,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1453,1296,7845,23,15,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1815,1317,3837,23,16,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1816,1318,3838,23,17,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1817,1319,3840,23,19,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1818,1320,4755,23,19,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1820,1315,3835,23,14,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1786,1345,4563,23,18,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1821,1323,2939,23,9,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1822,1325,2937,23,7,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1823,1326,4099,23,14,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1824,1327,4098,23,13,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1825,1328,7837,23,7,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1826,1329,7838,23,8,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1827,1330,7839,23,9,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1828,1324,2938,23,8,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1829,1331,7970,23,15,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1809,1333,4840,23,7,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1808,1349,4559,23,14,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1807,1335,3916,23,8,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1806,1355,4553,23,8,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1787,1336,2869,23,14,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1788,1337,2870,23,15,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1789,1338,4097,23,12,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1790,1339,4096,23,11,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1791,1340,4095,23,10,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1792,1341,4094,23,9,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1793,1342,4093,23,8,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1794,1343,4092,23,7,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1795,1344,4564,23,19,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1796,1346,4562,23,17,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1797,1334,7967,23,12,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1798,1347,4561,23,16,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1799,1348,4560,23,15,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1800,1312,3832,23,11,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1801,1350,4558,23,13,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1802,1351,4557,23,12,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1803,1352,4556,23,11,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1804,1353,4555,23,10,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1805,1354,4554,23,9,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1738,1357,3917,23,9,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1736,1359,2298,23,7,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1643,1263,5557,23,17,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1677,1368,4658,23,18,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1668,1369,4657,23,17,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1669,1360,3920,23,12,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1670,1361,4654,23,14,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1671,1362,7966,23,11,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1672,1363,7965,23,10,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1673,1364,7964,23,9,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1674,1365,7963,23,8,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1675,1366,7962,23,7,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1676,1367,4659,23,19,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1678,1370,4656,23,16,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1666,1381,3924,23,16,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1679,1380,3925,23,17,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1680,1371,4655,23,15,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1681,1372,4653,23,13,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1682,1264,5556,23,16,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1683,1374,4652,23,12,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1684,1375,4651,23,11,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1685,1376,4650,23,10,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1686,1377,4649,23,9,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1687,1378,4648,23,8,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1667,1358,3915,23,7,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1665,1383,3922,23,14,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1735,1426,7600,23,17,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1653,1392,5044,23,14,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1644,1393,5043,23,13,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1645,1384,3828,23,7,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1646,1385,4841,23,8,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1647,1386,5140,23,10,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1648,1387,2866,23,11,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1649,1388,5048,23,18,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1650,1389,5047,23,17,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1651,1390,5046,23,16,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1652,1391,5045,23,15,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1654,1394,5042,23,12,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1664,1403,3752,23,17,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1655,1382,3923,23,15,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1656,1395,5041,23,11,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1657,1396,5040,23,10,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1658,1397,5039,23,9,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1659,1398,5038,23,8,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1660,1399,5037,23,7,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1661,1400,3749,23,14,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1662,1401,3750,23,15,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1663,1402,3751,23,16,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1688,1379,4647,23,7,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1689,1404,3753,23,18,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1690,1405,3754,23,19,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1724,1415,5139,23,9,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1715,1428,7591,23,8,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1716,1427,7590,23,7,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1717,1408,4469,23,18,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1718,1409,2863,23,8,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1719,1410,2864,23,9,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1720,1411,5049,23,19,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1721,1412,7602,23,19,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1722,1413,7601,23,18,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1723,1414,3747,23,12,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1725,1416,3573,23,7,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1691,1406,2862,23,7,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1726,1417,5137,23,7,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1727,1418,3742,23,7,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1728,1419,3743,23,8,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1729,1420,3744,23,9,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1730,1421,2366,23,8,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1731,1422,2365,23,7,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1732,1423,3745,23,10,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1733,1424,3746,23,11,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1734,1425,3748,23,13,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1714,1429,7592,23,9,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1713,1430,7593,23,10,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1712,1450,2945,23,15,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1711,1449,7973,23,18,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1692,1440,2868,23,13,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1693,1431,7594,23,11,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1694,1432,7595,23,12,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1695,1433,7596,23,13,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1696,1434,7597,23,14,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1697,1435,7598,23,15,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1698,1436,7599,23,16,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1699,1437,2865,23,10,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1700,1438,2867,23,12,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1701,1439,4842,23,9,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1702,1441,7719,23,13,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1703,1407,4468,23,17,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1704,1442,7720,23,14,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1705,1443,7721,23,15,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1706,1444,7722,23,16,0.9036730893196786,0.9043399715594445,0.0006668822397658536
1707,1445,7723,23,17,0.9036730893196786,0.9043399715594445,0.0006668822397658536
